404.9	0.0467649	0.004906737	0.2335666
405	0.04742986	0.004971717	0.2369246
405.1	0.04810197	0.005037412	0.2403189
405.2	0.04878122	0.005103825	0.2437495
405.3	0.04946765	0.005170956	0.2472165
405.4	0.05016125	0.005238807	0.2507201
405.5	0.05086204	0.005307378	0.2542603
405.6	0.05157002	0.005376668	0.2578371
405.7	0.0522852	0.005446677	0.2614507
405.8	0.05300758	0.005517405	0.265101
405.9	0.05373716	0.005588851	0.2687882
406	0.05447394	0.005661014	0.2725123
406.1	0.05521793	0.005733893	0.2762732
406.2	0.0559691	0.005807485	0.2800711
406.3	0.05672747	0.005881789	0.2839059
406.4	0.05749301	0.005956802	0.2877776
406.5	0.05826571	0.006032523	0.2916862
406.6	0.05904556	0.006108947	0.2956317
406.7	0.05983255	0.006186073	0.2996141
406.8	0.06062666	0.006263895	0.3036333
406.9	0.06142786	0.00634241	0.3076893
407	0.06223612	0.006421615	0.311782
407.1	0.06305143	0.006501503	0.3159113
407.2	0.06387376	0.00658207	0.3200772
407.3	0.06470307	0.006663311	0.3242795
407.4	0.06553932	0.006745219	0.3285182
407.5	0.06638249	0.006827789	0.3327932
407.6	0.06723252	0.006911013	0.3371042
407.7	0.06808939	0.006994886	0.3414512
407.8	0.06895304	0.007079398	0.345834
407.9	0.06982342	0.007164543	0.3502525
408	0.07070048	0.007250312	0.3547064
408.1	0.07158417	0.007336697	0.3591956
408.2	0.07247443	0.007423687	0.3637198
408.3	0.07337121	0.007511274	0.3682789
408.4	0.07427442	0.007599447	0.3728727
408.5	0.07518402	0.007688196	0.3775008
408.6	0.07609993	0.007777509	0.382163
408.7	0.07702207	0.007867376	0.386859
408.8	0.07795037	0.007957784	0.3915886
408.9	0.07888475	0.008048721	0.3963515
409	0.07982513	0.008140173	0.4011473
409.1	0.08077142	0.008232128	0.4059757
409.2	0.08172353	0.008324571	0.4108364
409.3	0.08268136	0.008417488	0.4157289
409.4	0.08364483	0.008510865	0.420653
409.5	0.08461383	0.008604684	0.4256083
409.6	0.08558825	0.008698932	0.4305943
409.7	0.086568	0.00879359	0.4356106
409.8	0.08755295	0.008888643	0.4406568
409.9	0.088543	0.008984072	0.4457324
410	0.08953803	0.00907986	0.4508369
410.1	0.09053792	0.00917599	0.45597
410.2	0.09154264	0.009272458	0.4611314
410.3	0.09255212	0.00936926	0.4663209
410.4	0.09356633	0.009466395	0.4715383
410.5	0.09458522	0.009563861	0.4767833
410.6	0.09560876	0.009661655	0.4820558
410.7	0.0966369	0.009759776	0.4873556
410.8	0.09766959	0.009858222	0.4926824
410.9	0.0987068	0.009956991	0.4980361
411	0.09974848	0.01005608	0.5034164
411.1	0.1007946	0.01015549	0.5088231
411.2	0.1018451	0.01025523	0.5142561
411.3	0.1028999	0.01035528	0.519715
411.4	0.1039591	0.01045565	0.5251996
411.5	0.1050224	0.01055634	0.5307098
411.6	0.1060901	0.01065735	0.5362454
411.7	0.1071618	0.01075867	0.541806
411.8	0.1082378	0.01086031	0.5473915
411.9	0.1093178	0.01096228	0.5530016
412	0.1104019	0.01106456	0.5586361
412.1	0.1114899	0.01116716	0.5642948
412.2	0.112582	0.01127008	0.5699775
412.3	0.113678	0.01137333	0.5756839
412.4	0.1147778	0.0114769	0.5814137
412.5	0.1158815	0.01158079	0.5871669
412.6	0.1169891	0.01168501	0.592943
412.7	0.1181004	0.01178957	0.598742
412.8	0.1192154	0.01189445	0.6045636
412.9	0.1203342	0.01199967	0.6104074
413	0.1214566	0.01210522	0.6162734
413.1	0.1225826	0.01221112	0.6221613
413.2	0.1237122	0.01231736	0.6280708
413.3	0.1248454	0.01242395	0.6340017
413.4	0.125982	0.01253089	0.6399538
413.5	0.1271222	0.01263818	0.6459268
413.6	0.1282658	0.01274584	0.6519205
413.7	0.1294129	0.01285385	0.6579348
413.8	0.1305633	0.01296224	0.6639693
413.9	0.131717	0.013071	0.6700238
414	0.1328741	0.01318014	0.6760982
414.1	0.1340345	0.01328967	0.6821921
414.2	0.1351982	0.01339958	0.6883054
414.3	0.136365	0.01350989	0.6944378
414.4	0.1375351	0.01362061	0.7005891
414.5	0.1387084	0.01373174	0.7067592
414.6	0.1398848	0.01384328	0.7129477
414.7	0.1410643	0.01395525	0.7191545
414.8	0.1422469	0.01406765	0.7253793
414.9	0.1434326	0.01418049	0.7316219
415	0.1446214	0.01429377	0.7378822
415.1	0.1458131	0.01440751	0.7441598
415.2	0.1470078	0.0145217	0.7504539
415.3	0.1482051	0.01463632	0.7567639
415.4	0.1494049	0.01475137	0.7630888
415.5	0.1506071	0.01486684	0.7694277
415.6	0.1518115	0.01498271	0.7757799
415.7	0.1530178	0.01509898	0.7821443
415.8	0.1542259	0.01521563	0.78852
415.9	0.1554357	0.01533265	0.7949062
416	0.1566468	0.01545004	0.8013019
416.1	0.1578592	0.01556777	0.8077061
416.2	0.1590725	0.01568583	0.8141178
416.3	0.1602867	0.01580423	0.820536
416.4	0.1615014	0.01592293	0.8269597
416.5	0.1627165	0.01604193	0.8333879
416.6	0.1639318	0.01616121	0.8398194
416.7	0.1651471	0.01628077	0.8462532
416.8	0.166362	0.01640058	0.8526882
416.9	0.1675764	0.01652064	0.8591232
417	0.1687901	0.01664093	0.8655573
417.1	0.1700028	0.01676143	0.8719891
417.2	0.1712143	0.01688213	0.8784176
417.3	0.1724244	0.01700301	0.8848415
417.4	0.1736327	0.01712406	0.8912597
417.5	0.1748391	0.01724527	0.897671
417.6	0.1760433	0.01736661	0.904074
417.7	0.177245	0.01748807	0.9104676
417.8	0.178444	0.01760964	0.9168505
417.9	0.17964	0.01773129	0.9232215
418	0.1808328	0.01785302	0.9295791
418.1	0.1820221	0.01797479	0.9359221
418.2	0.1832075	0.01809661	0.9422493
418.3	0.1843889	0.01821844	0.9485591
418.4	0.185566	0.01834027	0.9548504
418.5	0.1867385	0.01846208	0.9611216
418.6	0.1879061	0.01858385	0.9673715
418.7	0.1890684	0.01870556	0.9735986
418.8	0.1902254	0.0188272	0.9798016
418.9	0.1913765	0.01894875	0.9859789
419	0.1925216	0.01907018	0.9921293
419.1	0.1936603	0.01919148	0.9982511
419.2	0.1947924	0.01931262	1.004343
419.3	0.1959175	0.01943358	1.010403
419.4	0.1970354	0.01955436	1.016431
419.5	0.1981457	0.01967491	1.022424
419.6	0.1992481	0.01979523	1.028381
419.7	0.2003423	0.01991529	1.034301
419.8	0.2014281	0.02003506	1.040182
419.9	0.2025051	0.02015454	1.046023
420	0.2035729	0.02027369	1.051821
420.1	0.2046314	0.0203925	1.057577
420.2	0.2056805	0.02051098	1.063289
420.3	0.2067204	0.02062913	1.068959
420.4	0.2077513	0.02074697	1.074587
420.5	0.2087732	0.0208645	1.080173
420.6	0.2097862	0.02098174	1.085719
420.7	0.2107906	0.0210987	1.091225
420.8	0.2117864	0.0212154	1.096691
420.9	0.2127739	0.02133185	1.102119
421	0.2137531	0.02144805	1.107509
421.1	0.2147243	0.02156403	1.112862
421.2	0.2156877	0.02167981	1.118179
421.3	0.2166433	0.02179538	1.123461
421.4	0.2175915	0.02191079	1.128708
421.5	0.2185324	0.02202602	1.133922
421.6	0.2194662	0.02214112	1.139104
421.7	0.2203931	0.02225609	1.144254
421.8	0.2213134	0.02237095	1.149374
421.9	0.2222272	0.02248571	1.154465
422	0.2231348	0.02260041	1.159527
422.1	0.2240365	0.02271505	1.164563
422.2	0.2249324	0.02282966	1.169572
422.3	0.2258229	0.02294426	1.174557
422.4	0.2267081	0.02305886	1.179519
422.5	0.2275883	0.0231735	1.184458
422.6	0.2284639	0.02328818	1.189377
422.7	0.229335	0.02340294	1.194276
422.8	0.2302019	0.0235178	1.199156
422.9	0.231065	0.02363277	1.20402
423	0.2319245	0.02374789	1.208869
423.1	0.2327807	0.02386317	1.213703
423.2	0.2336339	0.02397865	1.218525
423.3	0.2344844	0.02409434	1.223336
423.4	0.2353325	0.02421028	1.228137
423.5	0.2361785	0.02432648	1.232931
423.6	0.2370229	0.02444298	1.237718
423.7	0.2378657	0.0245598	1.2425
423.8	0.2387076	0.02467697	1.247279
423.9	0.2395486	0.02479452	1.252056
424	0.2403892	0.02491247	1.256834
424.1	0.2412298	0.02503087	1.261613
424.2	0.2420707	0.02514972	1.266396
424.3	0.2429122	0.02526907	1.271185
424.4	0.2437548	0.02538895	1.27598
424.5	0.2445987	0.02550939	1.280785
424.6	0.2454443	0.02563041	1.2856
424.7	0.2462921	0.02575206	1.290429
424.8	0.2471425	0.02587436	1.295271
424.9	0.2479957	0.02599735	1.300131
425	0.2488523	0.02612106	1.305008
425.1	0.2497124	0.02624552	1.309906
425.2	0.2505761	0.02637073	1.314824
425.3	0.2514431	0.0264967	1.31976
425.4	0.2523133	0.02662341	1.324714
425.5	0.2531864	0.02675087	1.329685
425.6	0.2540623	0.02687907	1.334671
425.7	0.2549408	0.02700801	1.339673
425.8	0.2558216	0.02713768	1.344689
425.9	0.2567047	0.02726809	1.349717
426	0.2575896	0.02739923	1.354758
426.1	0.2584763	0.02753109	1.35981
426.2	0.2593646	0.02766368	1.364871
426.3	0.2602541	0.02779699	1.369942
426.4	0.2611448	0.02793101	1.37502
426.5	0.2620363	0.02806574	1.380106
426.6	0.2629285	0.02820118	1.385196
426.7	0.2638211	0.02833732	1.390292
426.8	0.2647139	0.02847417	1.395391
426.9	0.2656067	0.0286117	1.400492
427	0.2664991	0.02874993	1.405594
427.1	0.2673911	0.02888884	1.410696
427.2	0.2682822	0.02902844	1.415797
427.3	0.2691724	0.02916871	1.420896
427.4	0.2700613	0.02930965	1.425991
427.5	0.2709486	0.02945125	1.431081
427.6	0.2718342	0.02959352	1.436165
427.7	0.2727177	0.02973644	1.441242
427.8	0.2735989	0.02988002	1.44631
427.9	0.2744775	0.03002424	1.451367
428	0.2753532	0.03016909	1.456414
428.1	0.2762259	0.03031458	1.461448
428.2	0.2770951	0.0304607	1.466468
428.3	0.2779607	0.03060744	1.471473
428.4	0.2788223	0.03075479	1.476461
428.5	0.2796796	0.03090275	1.481431
428.6	0.2805324	0.03105131	1.486382
428.7	0.2813803	0.03120047	1.491311
428.8	0.2822231	0.03135022	1.496218
428.9	0.2830605	0.03150055	1.501102
429	0.2838921	0.03165145	1.50596
429.1	0.2847177	0.03180292	1.510792
429.2	0.285537	0.03195494	1.515595
429.3	0.2863496	0.03210752	1.520369
429.4	0.2871552	0.03226065	1.525112
429.5	0.2879535	0.03241431	1.529822
429.6	0.2887442	0.0325685	1.534497
429.7	0.289527	0.03272321	1.539137
429.8	0.2903016	0.03287843	1.54374
429.9	0.2910675	0.03303416	1.548303
430	0.2918246	0.03319038	1.552826
430.1	0.2925725	0.03334709	1.557308
430.2	0.2933113	0.03350428	1.561748
430.3	0.2940413	0.03366196	1.566148
430.4	0.2947626	0.03382012	1.570508
430.5	0.2954755	0.03397876	1.574831
430.6	0.2961801	0.03413788	1.579116
430.7	0.2968766	0.03429747	1.583364
430.8	0.2975653	0.03445755	1.587577
430.9	0.2982463	0.0346181	1.591756
431	0.29892	0.03477912	1.595902
431.1	0.2995864	0.03494062	1.600015
431.2	0.3002459	0.03510258	1.604097
431.3	0.3008987	0.03526501	1.608149
431.4	0.3015449	0.03542791	1.612173
431.5	0.3021849	0.03559127	1.616168
431.6	0.3028189	0.03575509	1.620137
431.7	0.3034471	0.03591937	1.62408
431.8	0.3040697	0.03608411	1.627999
431.9	0.304687	0.0362493	1.631895
432	0.3052993	0.03641495	1.635768
432.1	0.3059068	0.03658104	1.639621
432.2	0.3065098	0.03674759	1.643455
432.3	0.3071086	0.03691457	1.64727
432.4	0.3077033	0.037082	1.651069
432.5	0.3082943	0.03724987	1.654851
432.6	0.3088819	0.03741817	1.658619
432.7	0.3094662	0.03758691	1.662374
432.8	0.3100477	0.03775608	1.666117
432.9	0.3106266	0.03792567	1.66985
433	0.3112031	0.03809569	1.673573
433.1	0.3117776	0.03826613	1.677289
433.2	0.3123503	0.03843699	1.680998
433.3	0.3129216	0.03860826	1.684702
433.4	0.3134917	0.03877994	1.688402
433.5	0.3140609	0.03895202	1.6921
433.6	0.3146295	0.03912451	1.695797
433.7	0.315198	0.0392974	1.699494
433.8	0.3157664	0.03947069	1.703194
433.9	0.3163352	0.03964436	1.706896
434	0.3169047	0.03981843	1.710604
434.1	0.3174752	0.03999287	1.714318
434.2	0.318047	0.0401677	1.71804
434.3	0.3186205	0.0403429	1.721771
434.4	0.3191959	0.04051847	1.725514
434.5	0.3197737	0.0406944	1.729268
434.6	0.320354	0.0408707	1.733036
434.7	0.3209374	0.04104735	1.73682
434.8	0.321524	0.04122436	1.740621
434.9	0.3221144	0.04140171	1.744441
435	0.3227087	0.0415794	1.74828
435.1	0.3233072	0.04175743	1.752141
435.2	0.3239097	0.04193577	1.756022
435.3	0.3245157	0.0421144	1.75992
435.4	0.3251247	0.0422933	1.763833
435.5	0.3257365	0.04247245	1.767759
435.6	0.3263504	0.04265181	1.771696
435.7	0.3269661	0.04283137	1.775641
435.8	0.3275831	0.04301111	1.779592
435.9	0.328201	0.04319098	1.783547
436	0.3288194	0.04337098	1.787504
436.1	0.3294377	0.04355108	1.791459
436.2	0.3300555	0.04373124	1.795411
436.3	0.3306724	0.04391145	1.799357
436.4	0.3312879	0.04409167	1.803295
436.5	0.3319015	0.04427188	1.807222
436.6	0.3325127	0.04445205	1.811135
436.7	0.333121	0.04463216	1.815034
436.8	0.3337261	0.04481217	1.818914
436.9	0.3343273	0.04499206	1.822773
437	0.3349242	0.0451718	1.826609
437.1	0.3355162	0.04535135	1.830419
437.2	0.336103	0.04553069	1.8342
437.3	0.336684	0.0457098	1.83795
437.4	0.3372587	0.04588863	1.841667
437.5	0.3378265	0.04606716	1.845347
437.6	0.338387	0.04624536	1.848988
437.7	0.3389397	0.0464232	1.852588
437.8	0.3394839	0.04660064	1.856143
437.9	0.3400193	0.04677765	1.859651
438	0.3405452	0.0469542	1.863108
438.1	0.3410612	0.04713027	1.866514
438.2	0.3415667	0.0473058	1.869863
438.3	0.3420612	0.04748078	1.873155
438.4	0.3425442	0.04765517	1.876386
438.5	0.343015	0.04782894	1.879553
438.6	0.3434732	0.04800204	1.882653
438.7	0.3439182	0.04817446	1.885684
438.8	0.3443495	0.04834614	1.888643
438.9	0.3447666	0.04851706	1.891526
439	0.3451688	0.04868718	1.894332
439.1	0.3455557	0.04885647	1.897057
439.2	0.3459266	0.04902489	1.899698
439.3	0.3462811	0.04919241	1.902253
439.4	0.3466186	0.04935898	1.904719
439.5	0.3469385	0.04952457	1.907093
439.6	0.3472403	0.04968915	1.909371
439.7	0.3475234	0.04985268	1.911552
439.8	0.3477874	0.05001512	1.913632
439.9	0.3480315	0.05017642	1.915609
440	0.3482554	0.05033657	1.917479
440.1	0.3484585	0.05049552	1.919241
440.2	0.3486412	0.0506533	1.920896
440.3	0.3488039	0.05080992	1.922445
440.4	0.3489469	0.05096541	1.923892
440.5	0.3490706	0.05111979	1.925237
440.6	0.3491755	0.0512731	1.926484
440.7	0.349262	0.05142536	1.927635
440.8	0.3493305	0.0515766	1.928691
440.9	0.3493815	0.05172684	1.929655
441	0.3494153	0.05187611	1.930529
441.1	0.3494325	0.05202444	1.931315
441.2	0.3494333	0.05217187	1.932015
441.3	0.3494184	0.05231841	1.932633
441.4	0.349388	0.05246411	1.933169
441.5	0.3493427	0.05260898	1.933627
441.6	0.3492829	0.05275307	1.934009
441.7	0.349209	0.0528964	1.934317
441.8	0.3491215	0.05303901	1.934552
441.9	0.3490209	0.05318092	1.934719
442	0.3489075	0.05332218	1.934819
442.1	0.3487819	0.05346281	1.934853
442.2	0.3486445	0.05360284	1.934826
442.3	0.3484957	0.05374232	1.934739
442.4	0.3483361	0.05388128	1.934594
442.5	0.3481659	0.05401975	1.934394
442.6	0.3479858	0.05415777	1.934141
442.7	0.3477962	0.05429537	1.933838
442.8	0.3475975	0.05443259	1.933487
442.9	0.3473901	0.05456946	1.93309
443	0.3471746	0.05470603	1.93265
443.1	0.3469514	0.05484233	1.932169
443.2	0.3467209	0.0549784	1.931649
443.3	0.3464836	0.05511428	1.931094
443.4	0.34624	0.05525001	1.930504
443.5	0.3459905	0.05538562	1.929884
443.6	0.3457355	0.05552115	1.929234
443.7	0.3454756	0.05565665	1.928558
443.8	0.3452112	0.05579216	1.927858
443.9	0.3449426	0.05592771	1.927136
444	0.3446705	0.05606335	1.926395
444.1	0.3443952	0.05619912	1.925637
444.2	0.3441171	0.05633507	1.924864
444.3	0.3438368	0.05647122	1.924079
444.4	0.3435546	0.05660763	1.923283
444.5	0.3432711	0.05674434	1.922481
444.6	0.3429866	0.0568814	1.921673
444.7	0.3427017	0.05701884	1.920862
444.8	0.3424166	0.05715671	1.920051
444.9	0.342132	0.05729506	1.919242
445	0.3418483	0.05743393	1.918437
445.1	0.3415657	0.05757336	1.917637
445.2	0.341284	0.05771334	1.916843
445.3	0.3410029	0.05785386	1.916051
445.4	0.3407221	0.05799489	1.91526
445.5	0.3404412	0.05813643	1.914468
445.6	0.3401599	0.05827845	1.913674
445.7	0.3398779	0.05842095	1.912874
445.8	0.3395948	0.05856389	1.912069
445.9	0.3393102	0.05870727	1.911255
446	0.339024	0.05885107	1.91043
446.1	0.3387356	0.05899527	1.909594
446.2	0.3384449	0.05913985	1.908744
446.3	0.3381513	0.0592848	1.907878
446.4	0.3378548	0.05943009	1.906995
446.5	0.3375548	0.05957571	1.906092
446.6	0.3372511	0.05972164	1.905168
446.7	0.3369434	0.05986786	1.904221
446.8	0.3366312	0.06001436	1.903249
446.9	0.3363144	0.06016111	1.902251
447	0.3359926	0.06030809	1.901224
447.1	0.3356654	0.06045528	1.900167
447.2	0.3353325	0.06060268	1.899078
447.3	0.3349936	0.06075024	1.897955
447.4	0.3346485	0.06089797	1.896797
447.5	0.3342967	0.06104583	1.895601
447.6	0.333938	0.0611938	1.894366
447.7	0.333572	0.06134187	1.89309
447.8	0.3331985	0.06149001	1.891772
447.9	0.3328171	0.06163821	1.890409
448	0.3324276	0.06178644	1.889
448.1	0.3320295	0.06193468	1.887543
448.2	0.3316227	0.0620829	1.886036
448.3	0.3312067	0.0622311	1.884478
448.4	0.3307814	0.06237924	1.882867
448.5	0.3303464	0.0625273	1.881202
448.6	0.3299014	0.06267527	1.87948
448.7	0.3294461	0.06282311	1.8777
448.8	0.3289802	0.06297082	1.87586
448.9	0.3285035	0.06311835	1.873959
449	0.3280157	0.0632657	1.871996
449.1	0.3275164	0.06341283	1.869967
449.2	0.3270054	0.06355972	1.867872
449.3	0.3264825	0.06370636	1.86571
449.4	0.3259473	0.06385271	1.863478
449.5	0.3253995	0.06399876	1.861175
449.6	0.324839	0.06414447	1.8588
449.7	0.3242654	0.06428983	1.856351
449.8	0.3236785	0.06443481	1.853827
449.9	0.323078	0.06457938	1.851225
450	0.3224637	0.06472352	1.848545
450.1	0.3218354	0.06486722	1.845786
450.2	0.3211935	0.06501051	1.84295
450.3	0.3205385	0.06515343	1.840039
450.4	0.3198707	0.06529604	1.837057
450.5	0.3191907	0.06543836	1.834004
450.6	0.3184989	0.06558046	1.830885
450.7	0.3177958	0.06572238	1.827702
450.8	0.3170817	0.06586415	1.824457
450.9	0.3163571	0.06600585	1.821153
451	0.3156225	0.06614749	1.817792
451.1	0.3148784	0.06628915	1.814377
451.2	0.314125	0.06643086	1.810911
451.3	0.313363	0.06657268	1.807396
451.4	0.3125926	0.06671466	1.803834
451.5	0.3118144	0.06685683	1.800229
451.6	0.3110288	0.06699926	1.796582
451.7	0.3102361	0.067142	1.792896
451.8	0.3094368	0.06728509	1.789173
451.9	0.3086314	0.0674286	1.785416
452	0.3078201	0.06757256	1.781627
452.1	0.3070035	0.06771703	1.777809
452.2	0.3061819	0.06786207	1.773964
452.3	0.3053557	0.06800773	1.770095
452.4	0.3045254	0.06815407	1.766203
452.5	0.3036912	0.06830113	1.762291
452.6	0.3028537	0.06844897	1.758362
452.7	0.3020131	0.06859765	1.754417
452.8	0.3011699	0.06874723	1.75046
452.9	0.3003245	0.06889775	1.746491
453	0.2994771	0.06904928	1.742514
453.1	0.2986282	0.06920188	1.738531
453.2	0.2977781	0.06935559	1.734543
453.3	0.2969273	0.06951049	1.730553
453.4	0.2960759	0.06966662	1.726564
453.5	0.2952245	0.06982406	1.722577
453.6	0.2943733	0.06998284	1.718594
453.7	0.2935227	0.07014305	1.714618
453.8	0.292673	0.07030474	1.71065
453.9	0.2918245	0.07046797	1.706693
454	0.2909776	0.0706328	1.702749
454.1	0.2901326	0.07079929	1.698819
454.2	0.2892899	0.07096752	1.694906
454.3	0.2884496	0.07113754	1.691012
454.4	0.2876123	0.07130941	1.687139
454.5	0.286778	0.07148321	1.683288
454.6	0.2859473	0.071659	1.679461
454.7	0.2851202	0.07183684	1.675661
454.8	0.2842973	0.07201681	1.67189
454.9	0.2834786	0.07219897	1.668148
455	0.2826646	0.07238339	1.664439
455.1	0.2818555	0.07257013	1.660764
455.2	0.2810513	0.07275922	1.657122
455.3	0.280252	0.07295069	1.653514
455.4	0.2794576	0.07314457	1.64994
455.5	0.2786683	0.07334086	1.6464
455.6	0.2778838	0.07353961	1.642893
455.7	0.2771044	0.07374083	1.639421
455.8	0.27633	0.07394455	1.635983
455.9	0.2755606	0.0741508	1.632578
456	0.2747962	0.0743596	1.629207
456.1	0.2740368	0.07457097	1.62587
